id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v13-115-0,PONTIVY,"PONTIVY, (Géog. mod.)​ petite ville de France, dans la Bretagne, au diocèse de Vannes, dans les terres, sur la riviere de Blavet, entre Guemené & Rohan. Il y a dans cette petite ville une manufacture de toiles. Long. 14d54′. lat. 48d6′. (D. J.)​","[[""48 6' N 14 54' E""]]",,48 6' N 14 54' E,48 6' N 14 54' E
v13-1150-0,PRUSE ou BURSE,"PRUSE ou BURSE, (Géog. mod.)​ ville autrefois capitale de la Bithynie, & aujourd’hui la plus grande & la plus belle de la Turquie, dans l’Anatolie au pié du mont Olympe, à 30 l. au midi de Constantinople. Elle étoit la capitale des Turcs avant la prise de Constantinople.


Les mosquées y sont belles, & la plupart couvertes de plomb. Il y a un serrail bâti par Mahomet IV. Les fontaines y sont sans nombre, & presque chaque maison a la sienne. Les rues sont bien pavées, ce qui n’est pas ordinaire chez les Turcs. Les fauxbourgs sont plus grands & plus peuplés que la ville ; ils sont habités par des Arméniens, des Grecs & des Juifs. Les premiers ont une église, les Grecs en ont trois, & les Juifs ont quatre synagogues. Le commerce y est considérable sur-tout en soie, la plus estimée de toute la Turquie. On compte plus de 40 mille ames dans la Pruse. C’est la résidence d’un pacha, d’un aga des janissaires & d’un cadi. Elle est située à l’entrée d’une grande plaine couverte de mûriers, à 30 lieues sud de Constantinople, 66 sud-est d’Andrinople, 36 sud de la mer Noire. Long. 46. 40. lat. 39. 54.


Le nom de Pruse, & sa situation au pié du mont Olympe, ne permettent pas de douter que cette ville ne soit l’ancienne Prusa, bâtie par Annibal, s’il s’en faut rapporter à Pline ; ou plutôt par Prusias roi de Bithynie, qui fit la guerre à Cræsus & à Cyrus, comme l’assurent Strabon & son singe Etienne de Bysance. Elle seroit même plus ancienne, s’il étoit vrai qu’Ajax s’y fût percé la poitrine avec son épée, comme il est représenté sur une médaille de Caracalla. Il est surprenant que Tite-Live, qui a si bien décrit les​ environs du mont Olympe, où les Gaulois furent défaits par Manlius, n’ait point parlé de cette place. Après que Lucullus eut battu Mithridate à Cyzique, Triarius assiegea Pruse & la prit.


Les médailles de cette ville, frappées aux têtes des empereurs romains, montrent bien qu’elle leur fut attachée fidélement. Les empereurs grecs ne la posséderent pas si tranquillement. Les Mahométans la pillerent, & la ruinerent sous Alexis Comnene. L’empereur Andronic Comnene, à ce que dit Nicétas, la fit saccager à l’occasion d’une révolte qui s’y étoit excitée.


Après la prise de Constantinople par le comte de Flandre, Théodore Lascaris, despote de Romanie, s’empara de Pruse à l’aide du sultan d’Iconium, sous prétexte de conserver les places d’Asie à son beaupere Alexis Comnene, surnommé Andronic. Pruse fut assiegée par Bem de Bracheux, qui avoit mis en suite les troupes de Théodore Lascaris. Les citoyens firent une si belle résistance que les Latins furent contraints d’abandonner le siege, & la place resta à Lascaris par la paix qu’il fit en 1214, avec Henri II. empereur de Constantinople, & frere de Baudouin.


Pruse fut le second siege de l’empire turc en Asie. L’illustre Othoman qu’on peut comparer aux grands héros de l’antiquité, fit bloquer la ville par deux forts, & obligea Berose gouverneur de la place, de capituler en 1326.


Tamerlan conquit Pruse sur Bajazet au commencement du xv. siecle. Ce fut, dit-on, dans cette ville capitale des états turcs asiatiques, que ce vainqueur écrivit à Soliman fils de Bajazet, une lettre, qui supposée vraie & sans artifice, eût fait honneur à Alexandre. « Je veux oublier, dit Tamerlan dans cette lettre, que j’ai été l’ennemi de Bajazet. Je servirai de pere à ses enfans, pourvû qu’ils attendent les effets de ma clémence ; mes conquêtes me suffisent, & de nouvelles faveurs de l’inconstante fortune ne me tentent point aujourd’hui ».


On lit dans les annales des sultans, qu’il y eut un si grand incendie à Pruse en 1490, que les vingt-cinq régions en furent consumées ; & c’est par-là qu’on sait que la ville étoit divisée en plusieurs régions. Zizim, cet illustre prince othoman, fils de Mahomet II. disputant l’empire à son frere Bajazet II. se saisit de la ville de Pruse, pour s’assurer de l’Anatolie ; mais Acomath général de Bajazet, le battit deux fois dans ce même pays, & peu de tems après il eut encore le malheur, par un enchaînement d’événemens extraordinaires, de tomber en 1494, entre les mains du pape. Voici comment la chose arriva, suivant le récit de M. de Voltaire.


Zizim, chéri des Turcs, avoit disputé l’empire à Bajazet qui en étoit haï ; mais malgré les vœux des peuples il avoit été vaincu. Dans son infortune il eut recours aux chevaliers de Rhodes, qui sont aujourd’hui les chevaliers de Malte, auxquels il avoit envoyé un ambassadeur. On le reçut d’abord comme un prince à qui on devoit l’hospitalité, & qui pouvoit être utile ; mais bientôt après on le traita en prisonnier. Bajazet payoit 40 mille sequins par an aux chevaliers, pour ne pas laisser retourner Zizim en Turquie. Les chevaliers le menerent en France dans une de leurs commanderies du Poitou, appellée le Bourneuf.


Charles VIII. reçut à la fois un ambassadeur de Bajazet, & un nonce du pape Innocent VIII. prédécesseur d’Alexandre, au sujet de ce précieux captif. Le sultan le redemandoit ; le pape vouloit l’avoir comme un gage de la sureté de l’Italie contre les Turcs. Charles envoya Zizim au pape. Le pontife le reçut avec toute la splendeur que le maître de Rome pouvoit affecter avec le frere du maître de Constantinople. On voulut l’obliger à baiser les piés du pape ;​mais Bosso, témoin oculaire, assure que le turc rejetta cet abaissement avec indignation.


Paul Jove dit qu’Alexandre VI. par un traité avec le sultan, marchanda la mort de Zizim. Le roi de France, qui dans des projets trop vastes, assuré de la conquête de Naples, se flattoit d’être redoutable à Bajazet, voulut avoir ce frere malheureux. Le pape, selon Paul Jove, le livra empoisonné. Il resta indécis si le poison avoit été donné par un domestique du pape, ou par un ministre secret du grand-seigneur. Mais on divulgua que Bajazet avoit promis 300 mille ducats au pape, pour la tête de son frere.


Je ne dois pas finir l’article de Pruse, sans remarquer que Dion, orateur & philosophe, naquit dans cette ville. Il vivoit sous Vespasien, Domitien & Trajan qui le consideroit, & qui s’entretenoit souvent avec lui. Son éloquence lui valut le surnom de Chrysostome ou bouche d’or. Il composa en latin quatre-vingt oraisons, orationes, que nous avons encore, & qui ont été imprimées à Paris, en 1604 & 1623, in-fol. 2. vol. Mais on n’y retrouve pas cette pureté de langage, cette grandeur de sentimens, cette noblesse de style, en un mot, cette éloquence romaine du beau siecle de Cicéron.


Pruse étoit aussi la patrie d’Asclépiade, un des célebres médecins de l’antiquité, dont j’ai dejà parlé au mot Médecine.


J’ajouterai seulement qu’il étoit contemporain de Mithridate, puisqu’il ne voulut pas aller à sa cour, où l’on tâcha de l’attirer par des promesses magnifiques. Fameux novateur entre les médecins dogmatiques, il rétablit la Médecine à Rome, environ 100 ans après l’arrivée d’Archagatus, & prit tout le contre-pié de ce médecin. Il ne proposa que des remedes doux & faciles, & se fit un très-grand parti. Il sçut encore gagner les esprits par ses manieres & par son éloquence. Il ne croyoit point que l’ame fût distincte de la matiere. Il composa plusieurs livres qui sont tous perdus. Pline, Celse & Galien en ont cité quelques-uns. Apulée, Celse & Scribonius Largus, lui donnent de grandes louanges. Quand donc Pline nous dit qu’Asclépiade s’engagea à ne point passer pour médecin s’il étoit jamais malade, & qu’il gagna la gageure ; c’est un conte qu’on ne doit pas croire à la légere, parce qu’il n’y a pas d’apparence qu’un philosophe comme Asclépiade, eût été assez fou pour risquer ainsi sans nécessité, sa réputation & sa gloire. Enfin un témoignage bien avantageux en son honneur, c’est qu’il a été le médecin & l’ami de Cicéron, qui faisoit d’ailleurs beaucoup de cas de son éloquence, preuve qu’Asclépiade ne quitta pas son métier de rhéteur faute de capacité. Mais pour vous instruire à fond du caractere & du mérite d’Asclépiade, il faut lire ce qu’en dit M. Daniel le Clerc dans son Hist. de la Médec. (Le Chevalier de Jaucourt.)​","[[""39 54' N 46 40' E""]]",,39 54' N 46 40' E,39 54' N 46 40' E
v13-116-0,PONT-L’ÉVÊQUE,"PONT-L’ÉVÊQUE, (Géog. mod.)​ petite ville de France, en Normandie, sur la Touque, à 10 lieues de Caën, à 7 de Pont-Audemer, à 4 de Lisieux, à 3 de Honfleur & de la mer. Elle est toute ouverte, sans murailles ni forteresse. Il y a bailliage, vicomté, élection, maîtrise des eaux & forêts, gouverneur, lieutenant de police, maire, & autres officiers de ville. Son église paroissiale, dédiée à saint Michel, est assez bien bâtie. Son territoire consiste principalement en herbages & en prairies, où l’on nourrit du gros bétail. Son élection comprend 138 paroisses. 47d48′. lat. 49d16′.","[[""49 16' N 47 48' E""]]",,49 16' N 47 48' E,49 16' N 47 48' E
v13-120-0,PONT-ORSON,"PONT-ORSON, (Géog. mod)​ en latin du moyen âge, Pons ursonis ; petite ville de France dans la basse Normandie, sur le Couesnon, aux confins de la Bretagne, à 3 lieues au sud-est d’Avranches, & à deux au midi du mont Saint-Michel. Louis XIII. après la prise de la Rochelle, la fit démanteler ; elle servoit autrefois de boulevard contre les Bretons. Long. 16. 8′. 13″. lat. 48. 34. (D. J.)​","[['48 34\' N 16 8\' 13"" E']]",,"48 34' N 16 8' 13"" E","48 34' N 16 8' 13"" E"
v13-123-0,PONT,"PONT S. ESPRIT, (Géog. mod.)​ ville de France au bas Languedoc, dans l’Usege ou l’Usegais. C’est un place forte sur la rive droite du Rhône, qu’on y passe sur un pont à 8 lieues nord-est d’Usez, à 20 au nord-est de Montpellier, & à 136 de Paris.


Le Pont S. Esprit est un grand passage sur le Rhône, & c’est le dernier pont de pierre qui soit aujourd’hui sur ce fleuve, n’y ayant au-dessous que des ponts de bateaux. Quatre bastions font le plan de la citadelle, & renferment l’église du S. Esprit, de laquelle la ville a pris le nom qu’elle porte aujourd’hui. Long. 22. 20. lat. 44. 18′.


Le pont de cette ville est d’une belle construction, à cause de la largeur, de la profondeur & de la rapidité du fleuve. Il a 420 toises de long, sur 2 toises 4 piés 4 pouces de largeur. Il est soutenu par vingt-six arches, dix-neuf grandes & sept petites qui sont aux extrémités & forment les rampes. Ce pont, qui a grand besoin de réparation à tous égards, fut commencé en 1265, & bâti d’offrandes qu’on faisoit alors à un petit oratoire dédié au S. Esprit. Il fut achevé vers l’an 1309.


Le pape Nicolas V. dans une bulle qui accorde beaucoup d’indulgences à ceux qui iront visiter l’église du S. Esprit, dit que Dieu, touché du malheur des fideles qui faisoient nauffrage en cet endroit du Rhône, avoit envoyé un ange pour marquer le lieu où il falloit faire un pont & bâtir une église, ainsi qu’un hôpital. Cet ange avoit été un bon & digne citoyen qui chercha le bien de son pays, ensorte que le pont, l’église & l’hôpital furent bâtis & fondés dans cet endroit. Pour fournir à l’entretien de ces trois objets, on leve un droit sur le sel qui passe sous ce pont, ce qui monte à environ 8000 livres par année. Ce lieu s’appelloit auparavant le port, nom qui est demeuré à un monastere voisin.


Il y a au-dessous du Pont S. Esprit un territoire de cinq à six lieues d’étendue le long du Rhône. Ce territoire dépend pour le spirituel d’Avignon ; mais pour le temporel, il est de la province de Languedoc, & du ressort du parlement de Toulouse. (D. J.)​","[[""44 18' N 22 20' E""]]",,44 18' N 22 20' E,44 18' N 22 20' E
v13-124-0,PONT-SUR-SEINE,"PONT-SUR-SEINE, (Géog. mod.)​ en latin moderne Pons ad Sequanam, petite ville de France dans la Champagne sur la Seine, à 8 lieues de Troyes, & à 23 au sud-est de Paris. Le surintendant Bouthillier de Chavigni y a fait bâtir un beau château, qui est du dessein & de l’exécution de le Muet, un des habiles architectes françois de son tems. Long. 21. 12′. latit. 48. 26′. (J. D.)​","[[""48 26' N 21 12' E""]]",,48 26' N 21 12' E,48 26' N 21 12' E
v13-125-0,PONT-SUR-YONNE,"PONT-SUR-YONNE, (Géog. mod.)​ petite & chetive ville de France au diocese de Sens, aux confins​de la Champagne & du Gatinois, sur la gauche de l’Yonne qui lui donne son nom, & à 3 petites lieues de la ville épiscopale. Long. 20. 58′. latit. 48. 13′.


Ce lieu n’est pas si moderne qu’on le croit ; car, dans la vie de S. Loup, archevêque de Sens, il y est nommé Pons Syriacus, & dit être à la distance de dix-sept mille pas de la ville de Sens ; de plus, le nécrologe, manuscrit du x. siecle de la cathédrale de Sens, appelle aussi cet endroit Pons Syriacus. (D. J.)​","[[""48 13' N 20 58' E""]]",,48 13' N 20 58' E,48 13' N 20 58' E
v13-1262-0,PUEBLA DE-LOS-ANGELOS,"PUEBLA DE-LOS-ANGELOS, (Géograph. mod.)​ ville de l’Amérique septentrionale dans la nouvelle Espagne, avec un évêché suffragant de Mexico dont elle est à 20 lieues, dans un terrein fertile en froment, & dans un air salubre. Elle est peuplée, riche & commerçante ; les rues en sont droites sans être pavées, & les bâtimens sont de pierre ; on y compte plusieurs monasteres de religieux & de religieuses. Long. 277. 30. lat. 19. 40. (D. J.)​","[[""19 40' N 277 30' E""]]",,19 40' N 277 30' E,19 40' N 277 30' O
v13-1399-0,PUY-LAURENS,"PUY-LAURENS, (Géogr. mod.)​ petite ville aujourd’hui bourg de France au Languedoc, dans le Lauragais, au diocèse de Lavaur. Cette petite ville fut érigée en duché par Louis XIII. en faveur de la niece du cardinal de Richelieu. Les calvinistes en ont été longtems les maîtres : ils y avoient érigé une académie qui a subsisté jusqu’à la révocation de l’édit de Nantes. Long. 19. 40. lat. 43. 35.","[[""43 35' N 19 40' E""]]",,43 35' N 19 40' E,43 35' N 19 40' E
v13-1401-0,"PUY-NOTRE-DAME, ou PUY-EN-ANJOU","PUY-NOTRE-DAME, ou PUY-EN-ANJOU, (Géogr. mod.)​ petite ville ou bourg de France dans l’Anjou, à une lieue sud-ouest de Montreuil-Bellay, quatre de Saumur, & soixante-trois de Paris. Il y a un chapitre fondé par le roi Louis XI. composé d’un doyen & de douze chanoines. Long. 17. 20. latit. 47. 8.​","[[""47 8' N 17 20' E""]]",,47 8' N 17 20' E,47 8' N 17 20' E
v13-1534-0,QUAKENBRUGGE,"QUAKENBRUGGE, (Géog. mod.)​ petite ville d’Allemagne, au cercle de Westphalie, dans l’évêché d’Osnabruck : elle est sur la riviere de Hase, à huit lieues N. O. d’Osnabruck, 14 S. O. de Brème. Long. 25. 44. latit. 52. 45. (D. J.)​","[[""52 45' N 25 44' E""]]",,52 45' N 25 44' E,52 45' N 25 44' E
v13-1547-0,QUANG-CHEU,"QUANG-CHEU, (Géogr. mod.)​ quelques missionnaires jésuites écrivent Canton, d’autres Quanton, & d’autres Quangtung ; grande ville de la Chine, capitale de la province de Quanton, avec un port. Elle est dans un pays fertile, sur la riviere de Ta, & compte quinze autres villes dans son département. Les lettres édifiantes vous en donneront de grands détails. Je n’ose vous assurer qu’ils soient vrais. Long. 130. 43. lat. 23. 8.","[[""23 8' N 130 43' E""]]",,23 8' N 130 43' E,23 8' N 130 43' E
v13-1641-0,QUEICGEU,"QUEICGEU, (Géog. mod.)​ prononcez Queitcheou ; province de la Chine, la quatorzieme en rang ; elle est bornée nord par la province de Suchuen, & par la province de Huquang ; sud-est par la province de Quangei ; sud-ouest par celle de Junnan : c’est un pays très-ingrat & hérissé de montagnes inaccessibles ; il est habité en partie par des barbares indépendans des Chinois. Long. de Gueiyang sa capitale, 122. 57. lat. 26. (D. J.)​","[[""26 N 122 57' E""]]",,26 N 122 57' E,26 N 122 57' E
v13-1692-0,QUIERS,"QUIERS, (Géog. mod.)​ ou Chieri, en latin du moyen âge Caira ; ville d’Italie dans le Piémont, capitale de la province du même nom, sur les confins du Monferrat, à 4 lieues au levant de Turin, & à 8 au nord-ouest d’Asti.


On croit que c’est la même ville que Pline appelle Carrea potentia, entre Pollentia & Forum Fulvii ; c’est du moins une ville très-ancienne, & dans laquelle on trouve plusieurs choses qui sentent le tems des Romains ; mais on ne connoît aucun écrit, où il soit parlé distinctement de cette ville avant l’an 1154. Elle est sur le penchant d’une colline dans un terrein fort agréable, & dans un air doux & salubre. Aussi​est-elle peuplée de beaucoup de familles nobles ; elle est entourée d’une muraille à l’antique, flanquée de tours, & munie d’un fossé. Cette ville se donna en 1347 à Amédée de Savoye, nommé le comte verd, & à Jacques de Savoye son cousin, appellé le prince d’Achaïe. On y compte environ dix mille ames, & la ville est gouvernée par un lieutenant du souverain, comme prince de Piémont. Long. 25. 26. lat. 44. 52. (D. J.)​","[[""44 52' N 25 26' E""]]",,44 52' N 25 26' E,44 52' N 25 26' E
v13-1711-0,QUILOA,"QUILOA, (Géog mod.) île & ville d'Afrique au Zanguebar, sur la côte de Mélinde, à 100 lieues du Mozambique. Les Portugais en firent la découverte en 1498, & rendirent son royaume leur tributaire. Le terroir de cette île porte quantité de palmiers & d'autres arbres. Les habitans sont en partie payens, en partie mahométans, & blancs de couleur. Le milieu de l'île est à 8. 20. de latit. mérid. & à 57. 2. de long. Quelques géographes prétendent que la ville Quiloa est le Rapta de Ptolomée, qui dit que c'étoit jadis la capitale de Barbarie, d'où le promontoire Raptum a pris son nom ; mais Ptolomée met ce promontoire au 7d. de latit. australe, & nos géographes le mettent a environ 9 dégrés de la même latitude. (D. J.)","[[""8 20' S 57 2' E""]]",,8 20' S 57 2' E,8 20' S 57 2' E
v13-1788-0,QUITO,"QUITO, (Géog. mod.)​ gouvernement de l’Amérique méridionale, au Pérou. Il a 70 lieues de long sur o de large. Ses bornes sont le Popayan au nord, l’Audience de Lima au midi, le pays des Amazones au levant, & la mer du sud au couchant. Sa température est plus froide que chaude ; le pays est assez peuplé de bourgs & de villages, habités par des espagnols & par des indiens. Il y a dans ce gouverne-​ment deux îles : celle de la Plata & celle de de la Puna. On divise le pays en trois parties ; le Quito proprement dit, los-Quixos, & los-Paçamores La capitale de toute la province est Quito, que les Espagnols appellent sant Francisco del Quito.


Cette ville a des fortifications, un grand nombre de communautés religieuses, avec deux colleges. Elle est située dans une vallée, dont le terroir est sec & sablonneux ; elle est habitée par un melange d’espagnols, de portugais & d’indiens, au nombre d’environ trente mille ames. Son évêque est suffragant de Lima. Quito est aussi le siege du présidont de l’audience, & il est en même tems gouverneur de la province.


Les denrées sont en abondance & à bas prix dans cette ville ; mais les marchandises qu’on y apporte d’Europe, sont d’un prix excessif. Ces marchandises viennent par la mer du sud, remontent la riviere de Guayaquil, & se transportent ensuite par chariots. Long. 229. 20′. latit. mérid. 15′33″. (D. J.)​","[[""15 33' S 229 20' E""]]",,15 33' S 229 20' E,"15'33"" S 229 20' O"
v13-1812-0,"RAAB, autrement Javarin","RAAB, autrement Javarin, (Géog. mod.)​ ville de la basse-Hongrie, capitale du comté du même nom, au confluent du Raab & du Rabnitz qui se rendent peu après dans le Danube. C’est une place fortifiée & dont les rues ne sont point pavées. L’évêché est suffragant du Grau. Les Turcs prirent Raab sous le sultan Amurat III, mais les comtes de Schwartzenbourg & de Palfi leur reprirent cette ville en 1664. Long. 35. 40. latit. 47. 46. (D. J.)​","[[""47 46' N 35 40' E""]]",,47 46' N 35 40' E,47 46' N 35 40' E
v13-189-27,Port-Maurice,"Port-Maurice, (Géog. mod.)​ port de la Méditerranée sur la côte de Genes, & qui a été comblé par ordre de la république, pour faire rechercher le port principal. Près de ce port est un bourg ou petite ville de même nom, située sur une éminence & entourée de murailles. Long. 25. 34′. 30″. lat. 43. 52′. 30″. (D. J.)​","[['43 52\' 30"" N 25 34\' 30"" E']]",,"43 52' 30"" N 25 34' 30"" E","43 52' 30"" N 25 34' 30"" E"
v13-189-29,Port-Sainte-Marie,"Port-Sainte-Marie, (Géog. mod.)​ en espagnol el Puerto de Santa Maria, ville d’Espagne, dans l’Andalousie, sur le Guadelet, à 7 milles au nord-est de Cadix. Voyez Marie (Sainte.)


Nous ajouterons seulement ici que la ville de Sainte-Marie est la capitale d’un comté érigé en faveur de Louis de la Cerda, premier duc de Médina-cœli. Le port Sainte Marie étoit connu dans l’antiquité sous le nom de Mnesthei portus. Il ne peut y entrer que de petits bâtimens, car il ne reste de basse mer qu’une brasse & demie d’eau en certains endroits, & de haute mer trois brasses. Long. 12. 3′. lat. 36. 34′.","[[""36 34' N 12 3' E""]]",,36 34' N 12 3' E,36 34' N 12 3' O
v13-1903-0,RADELSTORFF,"RADELSTORFF, (Géog. mod.)​ ou Rittelsdorff ; petite ville d’Allemagne dans la Franconie, à 2 milles de la ville de Bamberg. Long. 28. 29. lat. 50. 1.","[[""50 1' N 28 29' E""]]",,50 1' N 28 29' E,50 1' N 28 29' E
v13-1928-0,RADSTADT,"RADSTADT, (Géog. mod.)​ ville d’Allemagne, dans l’archevêché de Saltzbourg, sur l’Ens. Il ne faut pas la confondre avec Rastat, bourg de Suabe, où se fit le traité de paix de 1714, entre l’empereur & le roi de France. Long. 31. 3. latit. 47. 14.","[[""47 14' N 31 3' E""]]",,47 14' N 31 3' E,47 14' N 31 3' E
v13-1990-0,RAKONICK,"RAKONICK, (Géog. mod.)​ petite ville d’Allemagne, dans la Bohème, sur la petite riviere de même nom, qui se jette dans la Miza, au cercle de Rakonick, à 15 lieues au couchant de Prague. Long. 31. 30. latit. 52. 8. (D. J.)​","[[""52 8' N 31 30' E""]]",,52 8' N 31 30' E,52 8' N 31 30' E
v13-2084-0,RAOLCONDA,"RAOLCONDA, (Géog. mod.)​ lieu des Indes, au royaume de Visapour, dans la province de Carrarica, à 50 lieues de Golconde. Il est remarquable par une riche mine de diamans des plus estimés de l’Asie, & dont Tavernier à fait un détail curieux dans ses voyages, liv. II. c. xv. Long. 94. 35. lat. 14. 28. (D. J.)​","[[""14 28' N 94 35' E""]]",,14 28' N 94 35' E,14 28' N 94 35' E
v13-2088-0,RAPALLO,"RAPALLO, (Géog. mod.)​ petite ville d’Italie, dans l’état de Gènes, sur le golfe auquel elle communique son nom. Long. 26. 54. lat. 44. 20.


Liceti (Fortienius) médecin, naquit à Rapallo en 1577, & à ce qu’on dit avant le septieme mois de la grossesse de sa mere. Il mourut à Padoue en 1656 à soixante-dix-sept ans. On a de lui plusieurs traités, dont les principaux sont de monstris, de gemmis, de annulis, de lucernis antiquis, &c. Il soutient dans ce dernier ouvrage, que les anciens avoient des lampes sépulcrales qui ne s’éteignoient point ; mais c’est une erreur qu’il soutient : ces sortes de lampes éternelles n’ont jamais existé, & tout ce qu’on a vû en ce genre n’offre que des phosphores, qui se sont allumés pour un peu de tems après avoir été exposés à l’air. (D. J.)​","[[""44 20' N 26 54' E""]]",,44 20' N 26 54' E,44 20' N 26 54' E
v13-2225-0,RAVENSBURG,"RAVENSBURG, (Géog. mod.)​ ville libre d’Allemagne en Suabe, dans l’Algow, sur la rive droite de la Schuss, à 4 lieues au nord-est de Buchorn, & à 6 au nord de Lindau. Le gouvernement y est partagé entre les Catholiques & les Luthériens. Long. 27. 10. latit. 47. 46.","[[""47 46' N 27 10' E""]]",,47 46' N 27 10' E,47 46' N 27 10' E
v13-2265-1,"Ré, isle de","Ré, isle de, (Géog. mod.)​ île de l’Océan, sur la côte occidentale de la France, au gouvernement du pays d’Aunis, à une lieue de la terre-ferme, & à trois lieues de la ville de la Rochelle. Elle a 3 à 4 lieues de longueur, sur une ou deux de largeur. On l’appelle en latin du moyen âge, Radis ou Ratis, ou insula Ratensis, de radis, rade, à cause sans doute des bonnes rades qu’on trouve sur sa côte.


Il n’est fait aucune mention de cette île avant le huitieme siecle. On y voyoit alors un monastere célebre, où Hunaud duc d’Aquitaine, se fit moine l’an 744. Cette île fut occupée dans l’onzieme siecle, par​les seigneurs de Mauléon en Poitou, qui étoient aussi seigneurs de la Rochelle. Charles VII. par ses lettres patentes de l’an 1457, exempta de taille les habitans de cette île, en faveur du vicomte de Thouars leur seigneur. De-là vient qu’ils sont toujours francs de taille ; mais les fermiers y ont un bureau pour percevoir les droits sur le sel : cette île en produit beaucoup, ainsi que du vin, dont on fait de l’eau-de-vie ; mais il n’y croît ni blé, ni foin.


Elle est commode pour le commerce, assez peuplée, & comprend six paroisses. Louis XIII. après la conquête de la Rochelle, se rendit maître de l’île de Ré, & y fit élever deux forts. Sous Louis XIV. elle a été fortifiée de nouveau, & munie de deux autres forts. L’île, la ville & la citadelle, ont un gouverneur particulier, avec un double état-major. Long. 16. 28. latit. 46. 14. (D. J.)​","[[""46 14' N 16 28' E""]]",,46 14' N 16 28' E,46 14' N 16 28' E
v13-2268-0,RÉADING,"RÉADING, (Géog. mod.)​ ville d’Angleterre, capitale du Berckshire, au confluent de la Tamise & du Kennet, à 32 milles au couchant de Londres. Elle envoie deux députés au parlement, a droit de marché public, & est très-peuplée, contenant trois paroisses. On y fabrique beaucoup de draps, dont le débit contribue à son opulence, ainsi que celui des grains germés pour la biere. Long. 16. 45. latit. 51. 28.


Laud (Guillaume), naquit à Réading en 1573, & étoit fils d’un marchand drapier de cette ville. Il se distingua par ses talens, & devint successivement docteur d’Oxford, évêque de S. David, puis de​ Bath & de Wels, ensuite de Londres, enfin archevêque de Cantorbéry en 1633. Il fut accusé de haute trahison en 1640, & décapité en 1644, devant la tour de Londres, âgé de 71 ans passés.


C’étoit un homme savant, sincere, zélé, régulier dans ses mœurs, & humble dans sa vie privée ; mais chaud, indiscret, & soutenant avec trop de feu certaines choses peu importantes en elles-mêmes. Telles sont, par exemple, son ordonnance de mettre la table de la communion au côté oriental des églises ; les révérences qu’il voulut qu’on y fît ; le nom d’autel qu’il leur affecta ; la suppression des sermons du Dimanche au soir ; son dessein d’ôter aux églises walones leurs privileges ; les jeux du Dimanche, dont il se déclara le protecteur, & quelques autres bagatelles sur lesquelles s’exerçoit toute la ferveur de ce tems-là. Mais sa sévérité dans la chambre étoilée, & dans la cour de la haute-commission, sur-tout son injustice dans la poursuite violente de l’évêque Williams, étoient des taches si noires, qu’il n’y avoit presque que l’horrible injustice de sa mort qui pût l’en laver. Son supplice produisit si bien cet effet, qu’il l’érigea lui-même en modele, & donna à ses sentimens une sanction, qui les a fait passer pour la regle de distinction des amis ou des ennemis prétendus de l’église anglicane.


Attaqué avec fureur par ses ennemis, accablé de calomnies, il ne laissa échapper, même dans les lettres familieres qu’il écrivoit à Vossius, aucune expression injurieuse contre ses persécuteurs. Il est pleinement justifié de l’odieuse accusation que ses adversaires répandirent par-tout contre lui, d’avoir voulu introduire le papisme dans l’église anglicane. Non seulement son principal ouvrage est en faveur de cette église contre Fisher, mais de plus, il ne cessoit de presser Vossius d’entreprendre la réfutation des livres du cardinal Baronius.


On a recueilli en un corps tous les ouvrages de ce prélat anglois, dont le premier volume parut en 16-1, & le second en 1700, in-folio. M. Heylin a donné l’histoire de la vie de cet archevêque, & M. Wharton (Henri), a publié son apologie, à Londres en 1695, in-fol. Le lecteur peut aussi consulter les fastes d’Oxford, par Wood, tome I. coll. 147. (D. J.)​","[[""51 28' N 16 45' E""]]",,51 28' N 16 45' E,51 28' N 16 45' E
